date,fiscalyear,item,itemid,normalization,normid,val
2013,2012/2013,Net federal debt,100,Nominal dollars (millions),1,670422
2013,2012/2013,Net federal debt,100,Percent of GDP,2,35.243687
2013,2012/2013,Net federal debt,100,Percent of total revenue,3,266.65421
2013,2012/2013,Net federal debt,100,Real per capita dollars,4,23640.773
2013,2012/2013,Net federal debt,100,Real dollars (millions),5,824663.94
2013,2012/2013,Other liabilities,330,Nominal dollars (millions),1,-889868
2013,2012/2013,Other liabilities,330,Percent of GDP,2,-46.779835
2013,2012/2013,Other liabilities,330,Percent of total revenue,3,-353.93683
2013,2012/2013,Other liabilities,330,Real per capita dollars,4,-31378.994
2013,2012/2013,Other liabilities,330,Real dollars (millions),5,-1094597.1
2013,2012/2013,Superannuation accounts,320,Nominal dollars (millions),1,223150
2013,2012/2013,Superannuation accounts,320,Percent of GDP,2,11.730864
2013,2012/2013,Superannuation accounts,320,Percent of total revenue,3,88.755867
2013,2012/2013,Superannuation accounts,320,Real per capita dollars,4,7868.833
2013,2012/2013,Superannuation accounts,320,Real dollars (millions),5,274489.44
2013,2012/2013,Total expenditure,502,Nominal dollars (millions),1,272344
2013,2012/2013,Total expenditure,502,Percent of GDP,2,14.316963
2013,2012/2013,Total expenditure,502,Percent of total revenue,3,108.32233
2013,2012/2013,Total expenditure,502,Real per capita dollars,4,9603.5371
2013,2012/2013,Total expenditure,502,Real dollars (millions),5,335001.34
2013,2012/2013,Total revenue,501,Nominal dollars (millions),1,251420
2013,2012/2013,Total revenue,501,Percent of GDP,2,13.217001
2013,2012/2013,Total revenue,501,Percent of total revenue,3,100
2013,2012/2013,Total revenue,501,Real per capita dollars,4,8865.7041
2013,2012/2013,Total revenue,501,Real dollars (millions),5,309263.44
2013,2012/2013,Treasury bills,311,Nominal dollars (millions),1,180521
2013,2012/2013,Treasury bills,311,Percent of GDP,2,9.4898825
2013,2012/2013,Treasury bills,311,Percent of total revenue,3,71.800575
2013,2012/2013,Treasury bills,311,Real per capita dollars,4,6365.6265
2013,2012/2013,Treasury bills,311,Real dollars (millions),5,222052.91
2013,2012/2013,Unmatured debt,310,Nominal dollars (millions),1,666718
2013,2012/2013,Unmatured debt,310,Percent of GDP,2,35.048969
2013,2012/2013,Unmatured debt,310,Percent of total revenue,3,265.18097
2013,2012/2013,Unmatured debt,310,Real per capita dollars,4,23510.162
2013,2012/2013,Unmatured debt,310,Real dollars (millions),5,820107.75
2013,2012/2013,Unmatured debt payable in foreign currencies,401,Nominal dollars (millions),1,10802
2013,2012/2013,Unmatured debt payable in foreign currencies,401,Percent of GDP,2,0.56785476
2013,2012/2013,Unmatured debt payable in foreign currencies,401,Percent of total revenue,3,4.2963963
2013,2012/2013,Unmatured debt payable in foreign currencies,401,Real per capita dollars,4,380.90582
2013,2012/2013,Unmatured debt payable in foreign currencies,401,Real dollars (millions),5,13287.183
2014,2013/2014,Canada savings bonds,312,Nominal dollars (millions),1,6290
2014,2013/2014,Canada savings bonds,312,Percent of GDP,2,0.31530434
2014,2013/2014,Canada savings bonds,312,Percent of total revenue,3,2.2623947
2014,2013/2014,Canada savings bonds,312,Real per capita dollars,4,215.38837
2014,2013/2014,Canada savings bonds,312,Real dollars (millions),5,7592.3623
2014,2013/2014,Cash deficit (+) or surplus (-),530,Nominal dollars (millions),1,-5932
2014,2013/2014,Cash deficit (+) or surplus (-),530,Percent of GDP,2,-0.29735857
2014,2013/2014,Cash deficit (+) or surplus (-),530,Percent of total revenue,3,-2.1336288
2014,2013/2014,Cash deficit (+) or surplus (-),530,Real per capita dollars,4,-203.12938
2014,2013/2014,Cash deficit (+) or surplus (-),530,Real dollars (millions),5,-7160.2373
2014,2013/2014,Financial assets,200,Nominal dollars (millions),1,321600
2014,2013/2014,Financial assets,200,Percent of GDP,2,16.121124
2014,2013/2014,Financial assets,200,Percent of total revenue,3,115.67347
2014,2013/2014,Financial assets,200,Real per capita dollars,4,11012.544
2014,2013/2014,Financial assets,200,Real dollars (millions),5,388188.19
2014,2013/2014,Gross federal debt,300,Nominal dollars (millions),1,1009244
2014,2013/2014,Gross federal debt,300,Percent of GDP,2,50.591259
2014,2013/2014,Gross federal debt,300,Percent of total revenue,3,363.00607
2014,2013/2014,Gross federal debt,300,Real per capita dollars,4,34559.527
2014,2013/2014,Gross federal debt,300,Real dollars (millions),5,1218210.9
2014,2013/2014,Interest on the debt,521,Nominal dollars (millions),1,23892
2014,2013/2014,Interest on the debt,521,Percent of GDP,2,1.1976552
2014,2013/2014,Interest on the debt,521,Percent of total revenue,3,8.593503
2014,2013/2014,Interest on the debt,521,Real per capita dollars,4,818.13336
2014,2013/2014,Interest on the debt,521,Real dollars (millions),5,28838.906
2014,2013/2014,Marketable bonds,313,Nominal dollars (millions),1,486306
2014,2013/2014,Marketable bonds,313,Percent of GDP,2,24.377487
2014,2013/2014,Marketable bonds,313,Percent of total revenue,3,174.91512
2014,2013/2014,Marketable bonds,313,Real per capita dollars,4,16652.568
2014,2013/2014,Marketable bonds,313,Real dollars (millions),5,586997.06
2014,2013/2014,Net federal debt,100,Nominal dollars (millions),1,687644
2014,2013/2014,Net federal debt,100,Percent of GDP,2,34.470135
2014,2013/2014,Net federal debt,100,Percent of total revenue,3,247.33261
2014,2013/2014,Net federal debt,100,Real per capita dollars,4,23546.982
2014,2013/2014,Net federal debt,100,Real dollars (millions),5,830022.63
2014,2013/2014,Other liabilities,330,Nominal dollars (millions),1,-889173
2014,2013/2014,Other liabilities,330,Percent of GDP,2,-44.572353
2014,2013/2014,Other liabilities,330,Percent of total revenue,3,-319.81879
2014,2013/2014,Other liabilities,330,Real per capita dollars,4,-30447.938
2014,2013/2014,Other liabilities,330,Real dollars (millions),5,-1073278.8
2014,2013/2014,Superannuation accounts,320,Nominal dollars (millions),1,230499
2014,2013/2014,Superannuation accounts,320,Percent of GDP,2,11.554425
2014,2013/2014,Superannuation accounts,320,Percent of total revenue,3,82.906151
2014,2013/2014,Superannuation accounts,320,Real per capita dollars,4,7892.9736
2014,2013/2014,Superannuation accounts,320,Real dollars (millions),5,278224.47
2014,2013/2014,Total expenditure,502,Nominal dollars (millions),1,272092
2014,2013/2014,Total expenditure,502,Percent of GDP,2,13.639394
2014,2013/2014,Total expenditure,502,Percent of total revenue,3,97.866371
2014,2013/2014,Total expenditure,502,Real per capita dollars,4,9317.2422
2014,2013/2014,Total expenditure,502,Real dollars (millions),5,328429.41
2014,2013/2014,Total revenue,501,Nominal dollars (millions),1,278024
2014,2013/2014,Total revenue,501,Percent of GDP,2,13.936752
2014,2013/2014,Total revenue,501,Percent of total revenue,3,100
2014,2013/2014,Total revenue,501,Real per capita dollars,4,9520.3711
2014,2013/2014,Total revenue,501,Real dollars (millions),5,335589.66
2014,2013/2014,Treasury bills,311,Nominal dollars (millions),1,152989
2014,2013/2014,Treasury bills,311,Percent of GDP,2,7.6690135
2014,2013/2014,Treasury bills,311,Percent of total revenue,3,55.027264
2014,2013/2014,Treasury bills,311,Real per capita dollars,4,5238.7998
2014,2013/2014,Treasury bills,311,Real dollars (millions),5,184665.81
2014,2013/2014,Unmatured debt,310,Nominal dollars (millions),1,658674
2014,2013/2014,Unmatured debt,310,Percent of GDP,2,33.017929
2014,2013/2014,Unmatured debt,310,Percent of total revenue,3,236.91264
2014,2013/2014,Unmatured debt,310,Real per capita dollars,4,22554.963
2014,2013/2014,Unmatured debt,310,Real dollars (millions),5,795054.31
2014,2013/2014,Unmatured debt payable in foreign currencies,401,Nominal dollars (millions),1,16029
2014,2013/2014,Unmatured debt payable in foreign currencies,401,Percent of GDP,2,0.8034997
2014,2013/2014,Unmatured debt payable in foreign currencies,401,Percent of total revenue,3,5.7653298
2014,2013/2014,Unmatured debt payable in foreign currencies,401,Real per capita dollars,4,548.8808
2014,2013/2014,Unmatured debt payable in foreign currencies,401,Real dollars (millions),5,19347.85
2015,2014/2015,Canada savings bonds,312,Nominal dollars (millions),1,5643
2015,2014/2015,Canada savings bonds,312,Percent of GDP,2,0.28350502
2015,2014/2015,Canada savings bonds,312,Percent of total revenue,3,2.0270853
2015,2014/2015,Canada savings bonds,312,Real per capita dollars,4,189.33441
2015,2014/2015,Canada savings bonds,312,Real dollars (millions),5,6735.6074
2015,2014/2015,Cash deficit (+) or surplus (-),530,Nominal dollars (millions),1,240
2015,2014/2015,Cash deficit (+) or surplus (-),530,Percent of GDP,2,0.012057629
2015,2014/2015,Cash deficit (+) or surplus (-),530,Percent of total revenue,3,0.08621309
2015,2014/2015,Cash deficit (+) or surplus (-),530,Real per capita dollars,4,8.0525007
2015,2014/2015,Cash deficit (+) or surplus (-),530,Real dollars (millions),5,286.46921
2015,2014/2015,Financial assets,200,Nominal dollars (millions),1,335407
2015,2014/2015,Financial assets,200,Percent of GDP,2,16.850889
2015,2014/2015,Financial assets,200,Percent of total revenue,3,120.48531
2015,2014/2015,Financial assets,200,Real per capita dollars,4,11253.604
2015,2014/2015,Financial assets,200,Real dollars (millions),5,400349.06
2015,2014/2015,Gross federal debt,300,Nominal dollars (millions),1,1017536
2015,2014/2015,Gross federal debt,300,Percent of GDP,2,51.121132
2015,2014/2015,Gross federal debt,300,Percent of total revenue,3,365.52051
2015,2014/2015,Gross federal debt,300,Real per capita dollars,4,34140.453
2015,2014/2015,Gross federal debt,300,Real dollars (millions),5,1214553
2015,2014/2015,Interest on the debt,521,Nominal dollars (millions),1,21836
2015,2014/2015,Interest on the debt,521,Percent of GDP,2,1.0970433
2015,2014/2015,Interest on the debt,521,Percent of total revenue,3,7.8439541
2015,2014/2015,Interest on the debt,521,Real per capita dollars,4,732.64331
2015,2014/2015,Interest on the debt,521,Real dollars (millions),5,26063.924
2015,2014/2015,Marketable bonds,313,Nominal dollars (millions),1,502569
2015,2014/2015,Marketable bonds,313,Percent of GDP,2,25.249128
2015,2014/2015,Marketable bonds,313,Percent of total revenue,3,180.53345
2015,2014/2015,Marketable bonds,313,Real per capita dollars,4,16862.238
2015,2014/2015,Marketable bonds,313,Real dollars (millions),5,599877.25
2015,2014/2015,Net federal debt,100,Nominal dollars (millions),1,682129
2015,2014/2015,Net federal debt,100,Percent of GDP,2,34.270245
2015,2014/2015,Net federal debt,100,Percent of total revenue,3,245.0352
2015,2014/2015,Net federal debt,100,Real per capita dollars,4,22886.85
2015,2014/2015,Net federal debt,100,Real dollars (millions),5,814204
2015,2014/2015,Other liabilities,330,Nominal dollars (millions),1,-897535
2015,2014/2015,Other liabilities,330,Percent of GDP,2,-45.09227
2015,2014/2015,Other liabilities,330,Percent of total revenue,3,-322.4136
2015,2014/2015,Other liabilities,330,Real per capita dollars,4,-30114.17
2015,2014/2015,Other liabilities,330,Real dollars (millions),5,-1071317.3
2015,2014/2015,Superannuation accounts,320,Nominal dollars (millions),1,232424
2015,2014/2015,Superannuation accounts,320,Percent of GDP,2,11.677011
2015,2014/2015,Superannuation accounts,320,Percent of total revenue,3,83.491631
2015,2014/2015,Superannuation accounts,320,Real per capita dollars,4,7798.3101
2015,2014/2015,Superannuation accounts,320,Real dollars (millions),5,277426.34
2015,2014/2015,Total expenditure,502,Nominal dollars (millions),1,278620
2015,2014/2015,Total expenditure,502,Percent of GDP,2,13.997903
2015,2014/2015,Total expenditure,502,Percent of total revenue,3,100.08621
2015,2014/2015,Total expenditure,502,Real per capita dollars,4,9348.2822
2015,2014/2015,Total expenditure,502,Real dollars (millions),5,332566.88
2015,2014/2015,Total revenue,501,Nominal dollars (millions),1,278380
2015,2014/2015,Total revenue,501,Percent of GDP,2,13.985846
2015,2014/2015,Total revenue,501,Percent of total revenue,3,100
2015,2014/2015,Total revenue,501,Real per capita dollars,4,9340.2295
2015,2014/2015,Total revenue,501,Real dollars (millions),5,332280.41
2015,2014/2015,Treasury bills,311,Nominal dollars (millions),1,135690
2015,2014/2015,Treasury bills,311,Percent of GDP,2,6.8170824
2015,2014/2015,Treasury bills,311,Percent of total revenue,3,48.742725
2015,2014/2015,Treasury bills,311,Real per capita dollars,4,4552.6826
2015,2014/2015,Treasury bills,311,Real dollars (millions),5,161962.53
2015,2014/2015,Unmatured debt,310,Nominal dollars (millions),1,665111
2015,2014/2015,Unmatured debt,310,Percent of GDP,2,33.415257
2015,2014/2015,Unmatured debt,310,Percent of total revenue,3,238.92198
2015,2014/2015,Unmatured debt,310,Real per capita dollars,4,22315.861
2015,2014/2015,Unmatured debt,310,Real dollars (millions),5,793890.94
2015,2014/2015,Unmatured debt payable in foreign currencies,401,Nominal dollars (millions),1,20268
2015,2014/2015,Unmatured debt payable in foreign currencies,401,Percent of GDP,2,1.0182668
2015,2014/2015,Unmatured debt payable in foreign currencies,401,Percent of total revenue,3,7.2806954
2015,2014/2015,Unmatured debt payable in foreign currencies,401,Real per capita dollars,4,680.03363
2015,2014/2015,Unmatured debt payable in foreign currencies,401,Real dollars (millions),5,24192.324
2016,2015/2016,Canada savings bonds,312,Nominal dollars (millions),1,5075
2016,2015/2016,Canada savings bonds,312,Percent of GDP,2,0.25055107
2016,2015/2016,Canada savings bonds,312,Percent of total revenue,3,1.7242434
2016,2015/2016,Canada savings bonds,312,Real per capita dollars,4,166.49321
2016,2015/2016,Canada savings bonds,312,Real dollars (millions),5,5972.3003
2016,2015/2016,Cash deficit (+) or surplus (-),530,Nominal dollars (millions),1,-7520
2016,2015/2016,Cash deficit (+) or surplus (-),530,Percent of GDP,2,-0.37125993
2016,2015/2016,Cash deficit (+) or surplus (-),530,Percent of total revenue,3,-2.5549381
2016,2015/2016,Cash deficit (+) or surplus (-),530,Real per capita dollars,4,-246.7052
2016,2015/2016,Cash deficit (+) or surplus (-),530,Real dollars (millions),5,-8849.5957
2016,2015/2016,Financial assets,200,Nominal dollars (millions),1,359663
2016,2015/2016,Financial assets,200,Percent of GDP,2,17.756445
2016,2015/2016,Financial assets,200,Percent of total revenue,3,122.19637
2016,2015/2016,Financial assets,200,Real per capita dollars,4,11799.3
2016,2015/2016,Financial assets,200,Real dollars (millions),5,423254.28
2016,2015/2016,Gross federal debt,300,Nominal dollars (millions),1,1052628
2016,2015/2016,Gross federal debt,300,Percent of GDP,2,51.967899
2016,2015/2016,Gross federal debt,300,Percent of total revenue,3,357.63287
2016,2015/2016,Gross federal debt,300,Real per capita dollars,4,34533.086
2016,2015/2016,Gross federal debt,300,Real dollars (millions),5,1238741
2016,2015/2016,Interest on the debt,521,Nominal dollars (millions),1,22080
2016,2015/2016,Interest on the debt,521,Percent of GDP,2,1.0900824
2016,2015/2016,Interest on the debt,521,Percent of total revenue,3,7.5017328
2016,2015/2016,Interest on the debt,521,Real per capita dollars,4,724.36847
2016,2015/2016,Interest on the debt,521,Real dollars (millions),5,25983.92
2016,2015/2016,Marketable bonds,313,Nominal dollars (millions),1,519395
2016,2015/2016,Marketable bonds,313,Percent of GDP,2,25.642361
2016,2015/2016,Marketable bonds,313,Percent of total revenue,3,176.4657
2016,2015/2016,Marketable bonds,313,Real per capita dollars,4,17039.555
2016,2015/2016,Marketable bonds,313,Real dollars (millions),5,611228.19
2016,2015/2016,Net federal debt,100,Nominal dollars (millions),1,692965
2016,2015/2016,Net federal debt,100,Percent of GDP,2,34.211456
2016,2015/2016,Net federal debt,100,Percent of total revenue,3,235.43651
2016,2015/2016,Net federal debt,100,Real per capita dollars,4,22733.787
2016,2015/2016,Net federal debt,100,Real dollars (millions),5,815486.75
2016,2015/2016,Other liabilities,330,Nominal dollars (millions),1,-926840
2016,2015/2016,Other liabilities,330,Percent of GDP,2,-45.757786
2016,2015/2016,Other liabilities,330,Percent of total revenue,3,-314.89612
2016,2015/2016,Other liabilities,330,Real per capita dollars,4,-30406.416
2016,2015/2016,Other liabilities,330,Real dollars (millions),5,-1090712.8
2016,2015/2016,Superannuation accounts,320,Nominal dollars (millions),1,239187
2016,2015/2016,Superannuation accounts,320,Percent of GDP,2,11.808584
2016,2015/2016,Superannuation accounts,320,Percent of total revenue,3,81.264351
2016,2015/2016,Superannuation accounts,320,Real per capita dollars,4,7846.8989
2016,2015/2016,Superannuation accounts,320,Real dollars (millions),5,281477.16
2016,2015/2016,Total expenditure,502,Nominal dollars (millions),1,286812
2016,2015/2016,Total expenditure,502,Percent of GDP,2,14.159815
2016,2015/2016,Total expenditure,502,Percent of total revenue,3,97.445061
2016,2015/2016,Total expenditure,502,Real per capita dollars,4,9409.3105
2016,2015/2016,Total expenditure,502,Real dollars (millions),5,337522.66
2016,2015/2016,Total revenue,501,Nominal dollars (millions),1,294332
2016,2015/2016,Total revenue,501,Percent of GDP,2,14.531075
2016,2015/2016,Total revenue,501,Percent of total revenue,3,100
2016,2015/2016,Total revenue,501,Real per capita dollars,4,9656.0156
2016,2015/2016,Total revenue,501,Real dollars (millions),5,346372.25
2016,2015/2016,Treasury bills,311,Nominal dollars (millions),1,138092
2016,2015/2016,Treasury bills,311,Percent of GDP,2,6.8175569
2016,2015/2016,Treasury bills,311,Percent of total revenue,3,46.917088
2016,2015/2016,Treasury bills,311,Real per capita dollars,4,4530.3213
2016,2015/2016,Treasury bills,311,Real dollars (millions),5,162507.77
2016,2015/2016,Unmatured debt,310,Nominal dollars (millions),1,687653
2016,2015/2016,Unmatured debt,310,Percent of GDP,2,33.949203
2016,2015/2016,Unmatured debt,310,Percent of total revenue,3,233.63174
2016,2015/2016,Unmatured debt,310,Real per capita dollars,4,22559.518
2016,2015/2016,Unmatured debt,310,Real dollars (millions),5,809235.56
2016,2015/2016,Unmatured debt payable in foreign currencies,401,Nominal dollars (millions),1,22482
2016,2015/2016,Unmatured debt payable in foreign currencies,401,Percent of GDP,2,1.109929
2016,2015/2016,Unmatured debt payable in foreign currencies,401,Percent of total revenue,3,7.6383133
2016,2015/2016,Unmatured debt payable in foreign currencies,401,Real per capita dollars,4,737.5567
2016,2015/2016,Unmatured debt payable in foreign currencies,401,Real dollars (millions),5,26456.998
2017,2016/2017,Canada savings bonds,312,Nominal dollars (millions),1,4533
2017,2016/2017,Canada savings bonds,312,Percent of GDP,2,0.211759
2017,2016/2017,Canada savings bonds,312,Percent of total revenue,3,1.5043807
2017,2016/2017,Canada savings bonds,312,Real per capita dollars,4,144.58913
2017,2016/2017,Canada savings bonds,312,Real dollars (millions),5,5250.624
2017,2016/2017,Cash deficit (+) or surplus (-),530,Nominal dollars (millions),1,13180
2017,2016/2017,Cash deficit (+) or surplus (-),530,Percent of GDP,2,0.6157034
2017,2016/2017,Cash deficit (+) or surplus (-),530,Percent of total revenue,3,4.3740873
2017,2016/2017,Cash deficit (+) or surplus (-),530,Real per capita dollars,4,420.40256
2017,2016/2017,Cash deficit (+) or surplus (-),530,Real dollars (millions),5,15266.54
2017,2016/2017,Financial assets,200,Nominal dollars (millions),1,386256
2017,2016/2017,Financial assets,200,Percent of GDP,2,18.043941
2017,2016/2017,Financial assets,200,Percent of total revenue,3,128.18797
2017,2016/2017,Financial assets,200,Real per capita dollars,4,12320.41
2017,2016/2017,Financial assets,200,Real dollars (millions),5,447404.59
2017,2016/2017,Gross federal debt,300,Nominal dollars (millions),1,1102246
2017,2016/2017,Gross federal debt,300,Percent of GDP,2,51.491398
2017,2016/2017,Gross federal debt,300,Percent of total revenue,3,365.80579
2017,2016/2017,Gross federal debt,300,Real per capita dollars,4,35158.348
2017,2016/2017,Gross federal debt,300,Real dollars (millions),5,1276743.8
2017,2016/2017,Interest on the debt,521,Nominal dollars (millions),1,22220
2017,2016/2017,Interest on the debt,521,Percent of GDP,2,1.0380068
2017,2016/2017,Interest on the debt,521,Percent of total revenue,3,7.3742199
2017,2016/2017,Interest on the debt,521,Real per capita dollars,4,708.75146
2017,2016/2017,Interest on the debt,521,Real dollars (millions),5,25737.672
2017,2016/2017,Marketable bonds,313,Nominal dollars (millions),1,547789
2017,2016/2017,Marketable bonds,313,Percent of GDP,2,25.589952
2017,2016/2017,Marketable bonds,313,Percent of total revenue,3,181.79643
2017,2016/2017,Marketable bonds,313,Real per capita dollars,4,17472.83
2017,2016/2017,Marketable bonds,313,Real dollars (millions),5,634510.06
2017,2016/2017,Net federal debt,100,Nominal dollars (millions),1,715990
2017,2016/2017,Net federal debt,100,Percent of GDP,2,33.447456
2017,2016/2017,Net federal debt,100,Percent of total revenue,3,237.61781
2017,2016/2017,Net federal debt,100,Real per capita dollars,4,22837.938
2017,2016/2017,Net federal debt,100,Real dollars (millions),5,829339.13
2017,2016/2017,Other liabilities,330,Nominal dollars (millions),1,-963601
2017,2016/2017,Other liabilities,330,Percent of GDP,2,-45.014603
2017,2016/2017,Other liabilities,330,Percent of total revenue,3,-319.79324
2017,2016/2017,Other liabilities,330,Real per capita dollars,4,-30735.988
2017,2016/2017,Other liabilities,330,Real dollars (millions),5,-1116149.8
2017,2016/2017,Superannuation accounts,320,Nominal dollars (millions),1,250621
2017,2016/2017,Superannuation accounts,320,Percent of GDP,2,11.707755
2017,2016/2017,Superannuation accounts,320,Percent of total revenue,3,83.17437
2017,2016/2017,Superannuation accounts,320,Real per capita dollars,4,7994.0596
2017,2016/2017,Superannuation accounts,320,Real dollars (millions),5,290297.06
2017,2016/2017,Total expenditure,502,Nominal dollars (millions),1,314500
2017,2016/2017,Total expenditure,502,Percent of GDP,2,14.691861
2017,2016/2017,Total expenditure,502,Percent of total revenue,3,104.37408
2017,2016/2017,Total expenditure,502,Real per capita dollars,4,10031.608
2017,2016/2017,Total expenditure,502,Real dollars (millions),5,364288.84
2017,2016/2017,Total revenue,501,Nominal dollars (millions),1,301320
2017,2016/2017,Total revenue,501,Percent of GDP,2,14.076158
2017,2016/2017,Total revenue,501,Percent of total revenue,3,100
2017,2016/2017,Total revenue,501,Real per capita dollars,4,9611.2061
2017,2016/2017,Total revenue,501,Real dollars (millions),5,349022.28
2017,2016/2017,Treasury bills,311,Nominal dollars (millions),1,136700
2017,2016/2017,Treasury bills,311,Percent of GDP,2,6.3859377
2017,2016/2017,Treasury bills,311,Percent of total revenue,3,45.36705
2017,2016/2017,Treasury bills,311,Real per capita dollars,4,4360.3208
2017,2016/2017,Treasury bills,311,Real dollars (millions),5,158341.13
2017,2016/2017,Unmatured debt,310,Nominal dollars (millions),1,712980
2017,2016/2017,Unmatured debt,310,Percent of GDP,2,33.306847
2017,2016/2017,Unmatured debt,310,Percent of total revenue,3,236.61888
2017,2016/2017,Unmatured debt,310,Real per capita dollars,4,22741.928
2017,2016/2017,Unmatured debt,310,Real dollars (millions),5,825852.63
2017,2016/2017,Unmatured debt payable in foreign currencies,401,Nominal dollars (millions),1,17609
2017,2016/2017,Unmatured debt payable in foreign currencies,401,Percent of GDP,2,0.82260406
2017,2016/2017,Unmatured debt payable in foreign currencies,401,Percent of total revenue,3,5.8439531
2017,2016/2017,Unmatured debt payable in foreign currencies,401,Real per capita dollars,4,561.67438
2017,2016/2017,Unmatured debt payable in foreign currencies,401,Real dollars (millions),5,20396.699
2018,2017/2018,Canada savings bonds,312,Nominal dollars (millions),1,2585
2018,2017/2018,Canada savings bonds,312,Percent of GDP,2,0.11562503
2018,2017/2018,Canada savings bonds,312,Percent of total revenue,3,0.78612524
2018,2017/2018,Canada savings bonds,312,Real per capita dollars,4,79.563889
2018,2017/2018,Canada savings bonds,312,Real dollars (millions),5,2927.8245
2018,2017/2018,Cash deficit (+) or surplus (-),530,Nominal dollars (millions),1,-3408
2018,2017/2018,Cash deficit (+) or surplus (-),530,Percent of GDP,2,-0.15243718
2018,2017/2018,Cash deficit (+) or surplus (-),530,Percent of total revenue,3,-1.0364081
2018,2017/2018,Cash deficit (+) or surplus (-),530,Real per capita dollars,4,-104.89507
2018,2017/2018,Cash deficit (+) or surplus (-),530,Real dollars (millions),5,-3859.9714
2018,2017/2018,Financial assets,200,Nominal dollars (millions),1,388644
2018,2017/2018,Financial assets,200,Percent of GDP,2,17.383743
2018,2017/2018,Financial assets,200,Percent of total revenue,3,118.19067
2018,2017/2018,Financial assets,200,Real per capita dollars,4,11962.101
2018,2017/2018,Financial assets,200,Real dollars (millions),5,440186.25
2018,2017/2018,Gross federal debt,300,Nominal dollars (millions),1,1137950
2018,2017/2018,Gross federal debt,300,Percent of GDP,2,50.899616
2018,2017/2018,Gross federal debt,300,Percent of total revenue,3,346.06238
2018,2017/2018,Gross federal debt,300,Real per capita dollars,4,35025.039
2018,2017/2018,Gross federal debt,300,Real dollars (millions),5,1288865.8
2018,2017/2018,Interest on the debt,521,Nominal dollars (millions),1,24028
2018,2017/2018,Interest on the debt,521,Percent of GDP,2,1.0747538
2018,2017/2018,Interest on the debt,521,Percent of total revenue,3,7.3071637
2018,2017/2018,Interest on the debt,521,Real per capita dollars,4,739.55945
2018,2017/2018,Interest on the debt,521,Real dollars (millions),5,27214.609
2018,2017/2018,Marketable bonds,313,Nominal dollars (millions),1,585896
2018,2017/2018,Marketable bonds,313,Percent of GDP,2,26.206671
2018,2017/2018,Marketable bonds,313,Percent of total revenue,3,178.17705
2018,2017/2018,Marketable bonds,313,Real per capita dollars,4,18033.332
2018,2017/2018,Marketable bonds,313,Real dollars (millions),5,663597.94
2018,2017/2018,Net federal debt,100,Nominal dollars (millions),1,749306
2018,2017/2018,Net federal debt,100,Percent of GDP,2,33.515873
2018,2017/2018,Net federal debt,100,Percent of total revenue,3,227.87172
2018,2017/2018,Net federal debt,100,Real per capita dollars,4,23062.939
2018,2017/2018,Net federal debt,100,Real dollars (millions),5,848679.5
2018,2017/2018,Other liabilities,330,Nominal dollars (millions),1,-997334
2018,2017/2018,Other liabilities,330,Percent of GDP,2,-44.609974
2018,2017/2018,Other liabilities,330,Percent of total revenue,3,-303.29959
2018,2017/2018,Other liabilities,330,Real per capita dollars,4,-30697.012
2018,2017/2018,Other liabilities,330,Real dollars (millions),5,-1129601.1
2018,2017/2018,Superannuation accounts,320,Nominal dollars (millions),1,276754
2018,2017/2018,Superannuation accounts,320,Percent of GDP,2,12.378991
2018,2017/2018,Superannuation accounts,320,Percent of total revenue,3,84.163757
2018,2017/2018,Superannuation accounts,320,Real per capita dollars,4,8518.2305
2018,2017/2018,Superannuation accounts,320,Real dollars (millions),5,313457.31
2018,2017/2018,Total expenditure,502,Nominal dollars (millions),1,325420
2018,2017/2018,Total expenditure,502,Percent of GDP,2,14.555783
2018,2017/2018,Total expenditure,502,Percent of total revenue,3,98.963593
2018,2017/2018,Total expenditure,502,Real per capita dollars,4,10016.124
2018,2017/2018,Total expenditure,502,Real dollars (millions),5,368577.44
2018,2017/2018,Total revenue,501,Nominal dollars (millions),1,328828
2018,2017/2018,Total revenue,501,Percent of GDP,2,14.70822
2018,2017/2018,Total revenue,501,Percent of total revenue,3,100
2018,2017/2018,Total revenue,501,Real per capita dollars,4,10121.02
2018,2017/2018,Total revenue,501,Real dollars (millions),5,372437.41
2018,2017/2018,Treasury bills,311,Nominal dollars (millions),1,110700
2018,2017/2018,Treasury bills,311,Percent of GDP,2,4.9515247
2018,2017/2018,Treasury bills,311,Percent of total revenue,3,33.665016
2018,2017/2018,Treasury bills,311,Real per capita dollars,4,3407.2429
2018,2017/2018,Treasury bills,311,Real dollars (millions),5,125381.11
2018,2017/2018,Unmatured debt,310,Nominal dollars (millions),1,720580
2018,2017/2018,Unmatured debt,310,Percent of GDP,2,32.23098
2018,2017/2018,Unmatured debt,310,Percent of total revenue,3,219.13583
2018,2017/2018,Unmatured debt,310,Real per capita dollars,4,22178.781
2018,2017/2018,Unmatured debt,310,Real dollars (millions),5,816143.81
2018,2017/2018,Unmatured debt payable in foreign currencies,401,Nominal dollars (millions),1,16049
2018,2017/2018,Unmatured debt payable in foreign currencies,401,Percent of GDP,2,0.71785927
2018,2017/2018,Unmatured debt payable in foreign currencies,401,Percent of total revenue,3,4.8806672
2018,2017/2018,Unmatured debt payable in foreign currencies,401,Real per capita dollars,4,493.97327
2018,2017/2018,Unmatured debt payable in foreign currencies,401,Real dollars (millions),5,18177.43
